timestamp,hour_bucket,source,count,track_id,class_id,center_x,center_y,line_start_x,line_end_x,line_y,x1,y1,x2,y2
2026-03-31T23:27:40,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,1,-1,2,208,163,143,211,264,190,138,227,188
2026-03-31T23:27:40,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,2,-1,7,208,163,143,211,264,190,139,226,188
2026-03-31T23:27:40,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,3,-1,2,217,172,143,211,264,197,144,238,201
2026-03-31T23:27:41,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,4,-1,2,226,185,143,211,264,204,152,249,218
2026-03-31T23:27:41,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,5,-1,2,253,217,143,211,264,223,174,283,261
2026-03-31T23:27:41,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,6,-1,2,270,240,143,211,264,234,187,307,293
2026-03-31T23:27:42,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,7,-1,2,295,275,143,211,264,252,211,338,339
2026-03-31T23:27:42,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,8,-1,2,327,313,143,211,264,274,230,381,396
2026-03-31T23:28:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,9,-1,7,205,163,143,211,264,187,136,224,190
2026-03-31T23:28:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,10,-1,2,215,174,143,211,264,195,145,235,204
2026-03-31T23:28:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,11,-1,7,215,174,143,211,264,195,145,236,204
2026-03-31T23:28:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,12,-1,7,227,189,143,211,264,205,155,250,224
2026-03-31T23:28:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,13,-1,7,242,207,143,211,264,215,168,269,246
2026-03-31T23:28:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,14,-1,7,260,230,143,211,264,229,181,292,279
2026-03-31T23:28:14,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,15,-1,7,279,258,143,211,264,234,195,325,321
2026-03-31T23:28:14,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,16,-1,2,317,302,143,211,264,267,223,367,382
2026-03-31T23:28:14,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,17,-1,7,317,304,143,211,264,267,224,368,384
2026-03-31T23:28:14,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,18,-1,2,356,336,143,211,264,297,257,416,416
2026-03-31T23:28:15,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,19,-1,2,227,194,143,211,264,200,158,255,230
2026-03-31T23:28:15,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,20,-1,2,243,213,143,211,264,214,170,272,256
2026-03-31T23:28:17,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,21,-1,2,245,217,143,211,264,218,182,273,253
2026-03-31T23:28:17,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,22,-1,2,348,351,143,211,264,281,287,415,416
2026-03-31T23:28:18,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,23,-1,2,316,336,143,211,264,295,318,338,355
2026-03-31T23:28:18,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,24,-1,2,308,325,143,211,264,279,296,338,355
2026-03-31T23:28:20,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,25,-1,2,215,175,143,211,264,196,149,234,202
2026-03-31T23:28:20,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,26,-1,7,214,176,143,211,264,196,150,233,202
2026-03-31T23:28:20,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,27,-1,5,215,176,143,211,264,196,149,234,203
2026-03-31T23:28:20,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,28,-1,7,226,188,143,211,264,204,158,248,219
2026-03-31T23:28:20,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,29,-1,5,226,188,143,211,264,204,158,249,219
2026-03-31T23:28:21,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,30,-1,2,255,223,143,211,264,227,182,284,265
2026-03-31T23:28:21,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,31,-1,2,276,251,143,211,264,240,200,312,302
2026-03-31T23:28:21,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,32,-1,2,303,286,143,211,264,261,221,345,352
2026-03-31T23:28:51,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,33,-1,2,291,273,143,211,264,248,208,334,339
2026-03-31T23:28:52,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,34,-1,2,321,312,143,211,264,268,229,375,396
2026-03-31T23:28:52,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,35,-1,2,354,337,143,211,264,292,258,416,416
2026-03-31T23:28:53,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,36,-1,2,371,356,143,211,264,327,296,416,416
2026-03-31T23:29:32,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,1,-1,2,181,186,143,211,264,172,160,191,212
2026-03-31T23:29:37,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,2,-1,2,200,164,143,211,264,183,140,218,188
2026-03-31T23:29:38,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,3,-1,5,225,191,143,211,264,200,157,250,226
2026-03-31T23:38:17,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,1,-1,2,360,340,143,211,264,304,266,416,415
2026-03-31T23:38:19,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,2,-1,2,309,325,143,211,264,280,296,338,355
2026-03-31T23:38:21,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,3,-1,7,190,156,143,211,264,175,130,205,183
2026-03-31T23:38:21,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,4,-1,5,191,155,143,211,264,176,130,206,181
2026-03-31T23:38:22,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,5,-1,2,243,217,143,211,264,215,172,272,262
2026-03-31T23:38:22,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,6,-1,7,267,249,143,211,264,232,193,303,306
2026-03-31T23:38:22,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,7,-1,5,300,293,143,211,264,255,221,346,366
2026-03-31T23:38:22,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,8,-1,2,351,337,143,211,264,287,258,416,416
2026-03-31T23:39:36,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,1,-1,7,192,156,143,211,264,167,124,217,188
2026-03-31T23:39:36,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,2,-1,2,206,175,143,211,264,176,139,236,212
2026-03-31T23:39:37,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,3,-1,2,287,277,143,211,264,234,204,340,351
2026-03-31T23:39:45,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,4,-1,2,208,193,143,211,268,175,148,242,239
2026-03-31T23:39:45,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,5,-1,2,334,327,143,211,268,254,240,415,415
2026-03-31T23:39:51,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,6,-1,2,307,349,107,211,268,254,283,361,415
2026-03-31T23:40:00,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,7,-1,2,365,348,107,211,268,316,281,415,416
2026-03-31T23:40:01,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,8,-1,2,242,218,107,211,268,203,167,282,269
2026-03-31T23:40:24,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,9,-1,2,292,316,107,211,268,259,285,325,348
2026-03-31T23:41:43,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,1,-1,2,152,165,47,211,268,119,131,185,200
2026-03-31T23:41:44,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,2,-1,7,188,209,47,211,268,146,163,230,255
2026-03-31T23:41:56,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,3,87,2,175,164,47,211,268,138,133,213,195
2026-03-31T23:42:05,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,4,-1,2,102,177,47,211,271,93,153,111,201
2026-03-31T23:42:06,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,5,-1,2,166,285,47,211,272,150,238,183,332
2026-03-31T23:42:11,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,6,-1,2,171,164,47,211,272,138,126,204,202
2026-03-31T23:42:11,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,7,-1,2,283,286,47,211,272,217,200,350,373
2026-03-31T23:42:28,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,8,-1,2,176,187,47,183,240,140,143,213,231
2026-03-31T23:43:11,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,1,-1,2,100,178,47,189,240,89,148,111,209
2026-03-31T23:43:38,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,2,-1,2,172,176,47,189,240,138,137,207,215
2026-03-31T23:44:34,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,3,-1,5,207,215,47,189,240,0,16,415,414
2026-03-31T23:45:44,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,4,-1,2,177,176,47,189,240,145,141,210,212
2026-03-31T23:45:45,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,5,-1,5,266,275,47,189,240,209,205,324,346
2026-03-31T23:46:43,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,6,-1,2,107,165,47,189,240,94,137,120,194
2026-03-31T23:47:59,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,7,-1,2,173,190,47,189,240,137,147,210,234
2026-03-31T23:47:59,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,8,-1,2,262,309,47,189,240,236,284,288,334
2026-03-31T23:48:16,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,9,-1,2,152,167,47,189,240,122,132,182,202
2026-03-31T23:48:16,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,10,-1,7,151,167,47,189,240,121,132,182,202
2026-03-31T23:48:16,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,11,-1,5,171,189,47,189,240,137,149,205,229
2026-03-31T23:48:17,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,12,-1,2,264,299,47,189,240,201,221,328,378
2026-03-31T23:48:22,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,13,-1,2,183,177,47,189,240,149,138,218,217
2026-03-31T23:48:22,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,14,-1,7,229,223,47,189,240,181,167,277,279
2026-03-31T23:48:23,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,15,-1,2,304,300,47,189,240,234,215,374,386
2026-03-31T23:48:54,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,16,-1,2,109,172,47,189,240,98,144,120,201
2026-03-31T23:49:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,17,-1,2,185,252,47,189,240,166,203,204,302
2026-03-31T23:50:27,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,18,-1,2,274,316,47,189,240,236,284,312,349
2026-03-31T23:51:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,19,-1,2,178,180,47,189,240,144,144,213,216
2026-03-31T23:51:56,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,20,-1,2,279,293,47,189,240,214,220,345,367
2026-03-31T23:51:56,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,21,-1,2,281,251,47,189,240,242,219,320,283
2026-03-31T23:52:11,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,22,-1,5,74,203,47,189,240,0,1,148,406
2026-03-31T23:52:25,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,23,-1,2,123,195,47,189,240,111,162,135,229
2026-03-31T23:52:34,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,24,-1,5,80,210,47,189,240,0,5,160,415
2026-03-31T23:52:43,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,25,-1,2,274,317,47,189,240,237,285,312,350
2026-03-31T23:52:53,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,26,-1,2,225,242,47,189,240,180,189,271,295
2026-03-31T23:53:38,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,27,-1,5,80,220,47,189,240,0,121,161,320
2026-03-31T23:53:38,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,28,-1,2,162,167,47,189,240,130,132,195,202
2026-03-31T23:53:38,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,29,-1,7,162,167,47,189,240,130,132,195,202
2026-03-31T23:53:42,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,30,-1,2,159,164,47,189,240,128,128,190,200
2026-03-31T23:53:43,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,31,-1,2,286,289,47,189,240,218,205,355,373
2026-03-31T23:54:53,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,32,-1,2,150,178,47,189,240,138,148,163,209
2026-03-31T23:54:57,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,33,-1,7,158,166,47,189,240,129,134,188,199
2026-03-31T23:54:57,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,34,-1,2,158,166,47,189,240,129,133,188,199
2026-03-31T23:54:58,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,35,-1,2,260,277,47,189,240,200,209,321,346
2026-03-31T23:55:05,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,36,-1,2,170,181,47,189,240,138,142,203,220
2026-03-31T23:55:05,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,37,-1,5,171,180,47,189,240,138,142,204,219
2026-03-31T23:55:06,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,38,-1,7,234,247,47,189,240,183,187,285,308
2026-03-31T23:55:39,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,39,1411,2,160,166,47,189,240,130,132,191,200
2026-03-31T23:55:59,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,40,-1,5,83,249,47,189,240,0,83,167,415
2026-03-31T23:56:48,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,41,-1,2,175,173,47,189,240,142,140,208,206
2026-03-31T23:56:48,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,42,-1,7,194,192,47,189,240,157,154,231,231
2026-03-31T23:56:49,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,43,-1,2,289,290,47,189,240,224,217,355,363
2026-03-31T23:56:54,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,44,-1,2,115,201,47,189,240,102,171,129,232
2026-03-31T23:56:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,45,-1,2,174,175,47,189,240,141,135,207,215
2026-03-31T23:56:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,46,-1,7,174,175,47,189,240,141,135,207,215
2026-03-31T23:56:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,47,-1,7,176,309,47,189,240,152,255,200,364
2026-03-31T23:56:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,48,-1,5,174,175,47,189,240,141,135,207,215
2026-03-31T23:56:55,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,49,-1,5,176,309,47,189,240,152,255,200,364
2026-03-31T23:56:56,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,50,-1,2,288,293,47,189,240,220,208,357,378
2026-03-31T23:57:12,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,51,-1,2,214,212,47,189,240,172,165,257,260
2026-03-31T23:58:10,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,52,-1,2,174,176,47,189,240,142,141,207,211
2026-03-31T23:58:43,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,53,-1,2,167,173,47,189,240,134,140,201,207
2026-03-31T23:58:43,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,54,-1,7,217,224,47,189,240,168,166,266,283
2026-03-31T23:59:13,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,55,-1,2,126,196,47,189,240,111,162,141,231
2026-03-31T23:59:20,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,56,-1,2,188,170,47,189,240,150,131,227,209
2026-03-31T23:59:21,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,57,-1,2,276,294,47,189,240,206,212,346,376
2026-03-31T23:59:26,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,58,-1,2,176,172,47,189,240,144,135,209,209
2026-03-31T23:59:26,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,59,-1,2,272,274,47,189,240,216,200,329,349
2026-03-31T23:59:50,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,60,-1,2,161,172,47,189,240,128,137,195,208
2026-03-31T23:59:50,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,61,-1,7,161,172,47,189,240,128,136,195,208
2026-03-31T23:59:51,2026-03-31 23:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,62,-1,2,273,299,47,189,240,203,218,343,380
